cntr_01,dist_x,pang_x,ra_01,dec_01,vfid_01,objname_01,name,band,ra,dec,raerr,decerr,flux,snr,stn,strn,fwhmxfit,fwhmyfit,flag_elong,edgeflag,obsid
5237,22.012642,111.010520,1.8567595650E+02,9.3325949000E+00,VFID5236,NGC4316,HPESL070A_J122243.6+091949,blue,185.681741,9.330403,0.000040,0.000040,857.492,4.349,null,432.655,11.519,null,0.000000,f,1342225506
5242,33.868418,-149.468901,1.4870670600E+02,9.2714039000E+00,VFID5241,NGC3049,HPESL100A_J095448.4+091548,green,148.701864,9.263300,0.000376,0.000371,450.382,1.038,null,1053.935,16.848,null,0.000000,f,1342210451
5245,3.661868,-26.224736,1.8716892000E+02,9.2589166000E+00,VFID5244,NGC4451,HPESL100A_J122840.4+091535,green,187.168465,9.259829,0.000075,0.000074,3318.757,155.322,54.001,70.605,22.313,null,0.000000,f,1342198186
5245,7.646182,-7.660308,1.8716892000E+02,9.2589166000E+00,VFID5244,NGC4451,HPESL070A_J122840.4+091540,blue,187.168633,9.261022,0.000031,0.000030,1802.223,37.991,null,143.560,28.394,null,0.000000,f,1342225512
5258,0.731605,-173.246955,1.8841543050E+02,9.1748628000E+00,VFID5257,NGC4522,HPESL100A_J123339.7+091029,green,188.415406,9.174661,0.000032,0.000032,2670.273,81.522,59.468,125.589,25.615,13.818,0.539431,f,1342198186
5258,1.533195,-149.349009,1.8841543050E+02,9.1748628000E+00,VFID5257,NGC4522,HPESL160A_J123339.6+091028,red,188.415211,9.174496,0.000046,0.000046,3157.433,23.894,21.262,167.731,30.409,15.557,0.511605,f,1342198186
5258,1.673893,132.195646,1.8841543050E+02,9.1748628000E+00,VFID5257,NGC4522,HPESL070A_J123339.7+091028,blue,188.415779,9.174550,0.000023,0.000023,1396.106,28.203,17.167,175.678,14.629,7.092,0.484796,f,1342225552
5258,2.604077,155.909136,1.8841543050E+02,9.1748628000E+00,VFID5257,NGC4522,HPESL160A_J123339.7+091027,red,188.415730,9.174202,0.000023,0.000023,3276.471,33.122,22.227,215.601,27.932,14.016,0.501768,f,1342225552
5266,5.385720,10.014650,1.8862875450E+02,9.1545147000E+00,VFID5265,IC3517,HPESL160A_J123430.9+090922,red,188.629018,9.155988,0.000167,0.000165,149.913,6.493,9.284,30.129,26.428,16.015,0.605996,t,1342257427
5266,5.749364,1.664598,1.8862875450E+02,9.1545147000E+00,VFID5265,IC3517,HPESL100A_J123430.9+090922,green,188.628801,9.156111,0.000363,0.000359,106.765,7.849,null,33.777,13.890,null,0.000000,f,1342257427
5266,38.361299,-138.917442,1.8862875450E+02,9.1545147000E+00,VFID5265,IC3517,HPESL160A_J123429.2+090847,red,188.621662,9.146483,0.000143,0.000141,80.921,3.562,4.363,22.649,54.649,17.699,0.323859,t,1342257427
5272,3.258427,29.962187,1.8757010550E+02,9.0852432000E+00,VFID5271,IC3430,HPESL100A_J123016.9+090510,green,187.570563,9.086027,0.000360,0.000355,69.936,9.677,5.987,40.888,22.952,14.810,0.645261,f,1342198186
5277,1.228874,-39.715085,1.8552355050E+02,9.0437090000E+00,VFID5276,NGC4307,HPESL160A_J122205.6+090238,red,185.523330,9.043972,0.000048,0.000048,3786.294,16.491,18.088,247.618,41.642,14.675,0.352400,f,1342198186
5277,2.103839,-2.254186,1.8552355050E+02,9.0437090000E+00,VFID5276,NGC4307,HPESL100A_J122205.6+090239,green,185.523527,9.044293,0.000036,0.000035,2419.092,38.028,32.935,244.301,35.106,13.325,0.379565,f,1342198186
5277,2.666317,117.848328,1.8552355050E+02,9.0437090000E+00,VFID5276,NGC4307,HPESL070A_J122205.8+090236,blue,185.524214,9.043363,0.000042,0.000041,935.249,6.152,null,360.912,21.735,7.157,0.329297,f,1342225504
5277,2.956223,115.086559,1.8552355050E+02,9.0437090000E+00,VFID5276,NGC4307,HPESL160A_J122205.8+090236,red,185.524304,9.043361,0.000025,0.000025,3997.504,24.833,20.267,354.999,42.050,13.080,0.311068,f,1342225504
5293,0.964517,-2.227577,2.0438341950E+02,8.8851760000E+00,VFID5292,NGC5248,HPESL100A_J133732.0+085308,green,204.383409,8.885444,0.000009,0.000009,16946.964,88.561,null,655.542,19.423,14.135,0.727728,f,1342261988
5294,25.983090,94.134717,1.8669667050E+02,8.8845899000E+00,VFID5293,NGC4411B,HPESL100A_J122648.9+085303,green,186.703957,8.884069,0.000476,0.000470,218.960,11.161,5.420,65.506,21.815,null,0.000000,f,1342198186
5324,16.198481,-74.866344,1.8548952750E+02,8.6749807000E+00,VFID5323,UGC07424,HPESL100A_J122156.4+084034,green,185.485134,8.676155,0.000411,0.000405,11.325,4.199,3.410,34.189,31.156,null,0.000000,f,1342198186
5325,23.274709,73.278302,1.8837605400E+02,8.6547153000E+00,VFID5324,NGC4519,HPESL070A_J123331.7+083924,blue,188.382317,8.656575,0.000089,0.000088,522.247,5.250,null,184.439,17.277,null,0.000000,f,1342225550
5325,33.203653,114.940413,1.8837605400E+02,8.6547153000E+00,VFID5324,NGC4519,HPESL100A_J123332.2+083903,green,188.384513,8.650826,0.000298,0.000295,604.165,6.939,3.713,303.758,25.484,null,0.000000,f,1342198186
5325,36.770126,-158.236641,1.8837605400E+02,8.6547153000E+00,VFID5324,NGC4519,HPESL100A_J123329.3+083843,green,188.372223,8.645229,0.000201,0.000199,761.484,13.511,4.541,193.126,24.851,20.385,0.820286,f,1342198186
5325,37.406214,-160.729009,1.8837605400E+02,8.6547153000E+00,VFID5324,NGC4519,HPESL160A_J123329.4+083842,red,188.372585,8.644907,0.000238,0.000235,763.941,3.819,2.114,239.379,31.006,23.029,0.742731,f,1342198186
5336,13.469766,-73.822014,1.8942218250E+02,8.5587967000E+00,VFID5335,PGC042160,HPESL160A_J123740.4+083335,red,189.418549,8.559839,0.000464,0.000460,327.587,9.946,10.780,55.512,28.984,null,0.000000,f,1342198186
5340,8.959489,40.537355,1.8606091500E+02,8.5363800000E+00,VFID5339,NGC4356,HPESL160A_J122415.0+083218,red,186.062551,8.538271,0.000069,0.000068,1434.303,27.197,23.460,81.141,32.523,14.113,0.433948,f,1342198186
5340,9.446511,42.988614,1.8606091500E+02,8.5363800000E+00,VFID5339,NGC4356,HPESL100A_J122415.0+083218,green,186.062724,8.538299,0.000050,0.000050,1254.253,64.055,32.715,75.470,26.585,12.203,0.459029,f,1342198186
5355,3.058114,89.209503,1.8749790600E+02,8.4318185000E+00,VFID5354,PGC1346685,HPESL100A_J122959.7+082555,green,187.498765,8.431830,0.000461,0.000456,45.637,5.995,4.038,37.911,22.577,7.498,0.332092,f,1342198186
5381,13.691680,27.124919,1.8650530050E+02,8.1934996000E+00,VFID5380,PGC040631,HPESL100A_J122601.6+081149,green,186.507052,8.196885,0.000491,0.000485,34.163,5.096,3.321,34.718,30.606,null,0.000000,f,1342198186
5406,1.066431,15.482094,1.9368311100E+02,8.0531055000E+00,VFID5405,NGC4791,HPESL100A_J125443.9+080312,green,193.683191,8.053391,0.000124,0.000123,301.774,13.068,null,69.831,17.862,12.179,0.681814,f,1342259150
5430,2.267446,70.437874,1.8669458400E+02,7.9188501000E+00,VFID5429,NGC4416,HPESL100A_J122646.8+075509,green,186.695183,7.919061,0.000126,0.000125,1223.366,67.655,20.159,58.395,21.528,19.051,0.884930,f,1342198186
5433,6.566377,-68.323190,1.9384759200E+02,7.9099023000E+00,VFID5432,UGC08045,HPESL160A_J125523.0+075438,red,193.845881,7.910576,0.000577,0.000571,379.505,7.618,7.865,73.438,38.717,null,0.000000,f,1342259148
5433,12.062838,-65.750500,1.9384759200E+02,7.9099023000E+00,VFID5432,UGC08045,HPESL100A_J125522.6+075441,green,193.844508,7.911278,0.000239,0.000237,239.084,6.149,5.613,82.472,25.308,null,0.000000,f,1342259148
5437,8.512776,57.423417,1.8958688250E+02,7.8914988000E+00,VFID5436,UGC07802,HPESL160A_J123821.3+075334,red,189.588894,7.892772,0.000243,0.000241,396.940,8.911,8.096,65.218,31.944,11.535,0.361091,f,1342258468
5437,10.518014,61.533151,1.8958688250E+02,7.8914988000E+00,VFID5436,UGC07802,HPESL100A_J123821.4+075334,green,189.589475,7.892891,0.000197,0.000196,234.401,19.261,8.790,43.416,29.481,12.424,0.421434,f,1342198186
5437,11.998275,58.410696,1.8958688250E+02,7.8914988000E+00,VFID5436,UGC07802,HPESL160A_J123821.5+075336,red,189.589749,7.893245,0.000188,0.000187,301.510,11.752,8.770,42.700,33.225,14.690,0.442139,f,1342198186
5451,2.659196,-16.892345,1.8740751900E+02,7.8241102000E+00,VFID5450,NGC4470,HPESL160A_J122937.7+074929,red,187.407302,7.824817,0.000114,0.000113,2850.422,20.749,23.586,165.224,30.505,null,0.000000,f,1342198186
5451,5.323577,11.608839,1.8740751900E+02,7.8241102000E+00,VFID5450,NGC4470,HPESL100A_J122937.8+074932,green,187.407819,7.825559,0.000080,0.000079,2774.682,56.299,44.237,159.183,26.906,null,0.000000,f,1342198186
5475,1.774607,91.287334,1.8851254500E+02,7.6992614000E+00,VFID5474,NGC4526,HPESL070A_J123403.1+074157,blue,188.513042,7.699250,0.000007,0.000007,7843.466,433.617,56.212,108.892,13.235,5.694,0.430205,f,1342225548
5476,1.366232,-5.694479,1.8737731950E+02,7.6964192000E+00,VFID5475,NGC4466,HPESL100A_J122930.5+074148,green,187.377282,7.696797,0.000178,0.000177,636.379,43.664,19.046,47.096,22.838,null,0.000000,f,1342198186
5478,0.891900,36.222443,1.8503115000E+02,7.6916818000E+00,VFID5477,NGC4276,HPESL100A_J122007.5+074131,green,185.031298,7.691882,0.000353,0.000350,456.241,17.433,7.905,84.790,26.655,null,0.000000,f,1342198186
5478,12.760083,132.828413,1.8503115000E+02,7.6916818000E+00,VFID5477,NGC4276,HPESL160A_J122008.1+074121,red,185.033773,7.689272,0.000358,0.000354,751.686,11.316,5.833,85.708,32.502,null,0.000000,f,1342198186
5478,15.559487,114.602069,1.8503115000E+02,7.6916818000E+00,VFID5477,NGC4276,HPESL160A_J122008.4+074124,red,185.035115,7.689882,0.000333,0.000330,640.301,9.267,4.780,109.731,32.375,null,0.000000,f,1342258068
5478,17.722570,125.348623,1.8503115000E+02,7.6916818000E+00,VFID5477,NGC4276,HPESL100A_J122008.4+074120,green,185.035202,7.688834,0.000116,0.000115,411.914,8.849,4.109,125.975,16.164,null,0.000000,f,1342258068
5478,18.455967,117.060201,1.8503115000E+02,7.6916818000E+00,VFID5477,NGC4276,HPESL100A_J122008.5+074122,green,185.035757,7.689350,0.000311,0.000308,479.405,15.817,8.683,105.308,37.568,null,0.000000,f,1342198186
5478,26.184323,-175.284322,1.8503115000E+02,7.6916818000E+00,VFID5477,NGC4276,HPESL100A_J122007.3+074104,green,185.030547,7.684433,0.000225,0.000223,313.905,6.106,null,110.085,23.812,null,0.000000,f,1342258068
5485,10.112550,23.322811,1.8687139500E+02,7.6436876000E+00,VFID5484,UGC07567,HPESL160A_J122729.4+073847,red,186.872517,7.646267,0.000570,0.000565,81.431,3.895,3.780,34.142,31.071,null,0.000000,f,1342198186
5494,23.102619,133.572801,1.8622533150E+02,7.5569349000E+00,VFID5493,PGC040437,HPESL100A_J122455.2+073309,green,186.230022,7.552512,0.000341,0.000337,86.076,6.333,3.003,47.302,34.342,null,0.000000,f,1342199758
5495,1.170345,77.113280,1.8647547900E+02,7.5547790000E+00,VFID5494,IC3322,HPESL160A_J122554.1+073317,red,186.475799,7.554852,0.000073,0.000072,1443.666,16.772,18.541,117.821,34.963,14.685,0.420009,f,1342198186
5495,1.740380,47.089059,1.8647547900E+02,7.5547790000E+00,VFID5494,IC3322,HPESL100A_J122554.2+073318,green,186.475836,7.555108,0.000096,0.000095,1078.595,34.644,25.488,122.179,24.567,13.004,0.529331,f,1342198186
5500,26.181645,71.438470,1.8626238750E+02,7.5037549000E+00,VFID5499,PGC040453,HPESL160A_J122504.6+073022,red,186.269341,7.506070,0.000631,0.000626,259.784,4.388,3.240,88.348,28.140,null,0.000000,t,1342225520
5509,4.130254,124.669794,1.8622884750E+02,7.4447009000E+00,VFID5508,NGC4370,HPESL070A_J122455.1+072639,blue,186.229799,7.444048,0.000012,0.000012,1298.556,147.887,29.610,59.589,13.019,5.384,0.413511,f,1342225520
5527,6.441870,-132.704758,1.8679720050E+02,7.2630000000E+00,VFID5526,UGC07557,HPESL160A_J122711.0+071542,red,186.795875,7.261786,0.000529,0.000525,99.006,4.351,2.628,27.525,53.499,26.425,0.493932,f,1342225516
5527,31.385317,88.245425,1.8679720050E+02,7.2630000000E+00,VFID5526,UGC07557,HPESL160A_J122713.4+071548,red,186.805985,7.263267,0.000565,0.000561,91.508,3.960,2.801,25.257,57.973,null,0.000000,f,1342225516
5533,4.429437,123.960951,1.8642723750E+02,7.2171379000E+00,VFID5532,IC3322A,HPESL100A_J122542.7+071259,green,186.428266,7.216451,0.000096,0.000096,2078.387,24.824,17.480,315.277,40.316,13.074,0.324276,f,1342199758
5533,4.839528,121.403857,1.8642723750E+02,7.2171379000E+00,VFID5532,IC3322A,HPESL160A_J122542.8+071259,red,186.428394,7.216437,0.000084,0.000083,3168.440,12.038,10.531,272.978,46.412,13.694,0.295043,f,1342198186
5533,5.810719,127.538620,1.8642723750E+02,7.2171379000E+00,VFID5532,IC3322A,HPESL100A_J122542.8+071258,green,186.428528,7.216154,0.000077,0.000077,2021.360,24.213,24.513,322.445,40.470,11.754,0.290444,f,1342198186
5533,7.313178,121.198866,1.8642723750E+02,7.2171379000E+00,VFID5532,IC3322A,HPESL160A_J122542.9+071258,red,186.428989,7.216086,0.000030,0.000030,3110.923,19.456,10.922,338.670,43.871,11.839,0.269859,f,1342225518
5533,8.745228,124.847463,1.8642723750E+02,7.2171379000E+00,VFID5532,IC3322A,HPESL070A_J122543.0+071257,blue,186.429247,7.215750,0.000044,0.000044,973.819,5.101,null,409.738,26.584,6.480,0.243768,f,1342225518
5533,14.912327,-9.377597,1.8642723750E+02,7.2171379000E+00,VFID5532,IC3322A,HPESL070A_J122542.3+071316,blue,186.426557,7.221225,0.000041,0.000041,809.941,4.107,6.168,372.561,28.285,7.252,0.256397,f,1342225518
5533,26.792904,-14.419645,1.8642723750E+02,7.2171379000E+00,VFID5532,IC3322A,HPESL070A_J122542.0+071328,blue,186.425369,7.224346,0.000065,0.000064,772.363,4.969,null,287.412,11.651,null,0.000000,f,1342225518
5533,35.444524,151.783401,1.8642723750E+02,7.2171379000E+00,VFID5532,IC3322A,HPESL100A_J122543.6+071230,green,186.431930,7.208462,0.000116,0.000115,1156.954,19.287,12.224,212.142,22.866,null,0.000000,f,1342199758
5533,36.224034,150.776273,1.8642723750E+02,7.2171379000E+00,VFID5532,IC3322A,HPESL100A_J122543.7+071230,green,186.432189,7.208356,0.000111,0.000110,1196.036,19.271,14.695,215.154,21.893,null,0.000000,f,1342198186
5533,39.490285,149.671148,1.8642723750E+02,7.2171379000E+00,VFID5532,IC3322A,HPESL070A_J122543.8+071228,blue,186.432821,7.207670,0.000052,0.000051,548.152,5.125,8.636,259.202,15.727,7.141,0.454052,f,1342225518
5542,1.115796,-90.476674,1.8595212900E+02,7.1866572000E+00,VFID5541,IC3259,HPESL100A_J122348.4+071112,green,185.951817,7.186655,0.000200,0.000198,423.977,32.377,15.615,49.454,21.719,16.451,0.757443,f,1342198186
5542,1.522301,-78.068789,1.8595212900E+02,7.1866572000E+00,VFID5541,IC3259,HPESL100A_J122348.4+071112,green,185.951712,7.186745,0.000159,0.000158,501.929,38.244,17.473,43.779,21.707,17.509,0.806610,f,1342199758
5544,16.892941,-128.294194,1.8605770050E+02,7.1750998000E+00,VFID5543,PGC040338,HPESL100A_J122412.9+071020,green,186.053989,7.172192,0.000476,0.000472,17.672,3.854,3.269,31.394,26.587,null,0.000000,f,1342199758
5545,5.206142,-122.527223,1.6673592450E+02,7.1739099000E+00,VFID5544,NGC3526,HPESL160A_J110656.3+071023,red,166.734696,7.173132,0.000122,0.000121,1103.327,17.908,6.930,106.848,39.622,13.632,0.344037,f,1342255575
5547,10.048743,26.083452,1.8866460000E+02,7.1601572000E+00,VFID5546,IC3521,HPESL160A_J123439.8+070946,red,188.665837,7.162664,0.000053,0.000053,1578.120,11.230,19.700,171.940,41.318,null,0.000000,f,1342198186
5547,12.104586,-143.847110,1.8866460000E+02,7.1601572000E+00,VFID5546,IC3521,HPESL160A_J123439.0+070927,red,188.662601,7.157442,0.000058,0.000058,1618.553,14.258,23.590,148.513,30.066,17.519,0.582692,f,1342198186
5572,1.033740,78.824240,1.8602305050E+02,7.0413257000E+00,VFID5571,IC3267,HPESL160A_J122405.6+070229,red,186.023334,7.041381,0.000464,0.000461,522.927,14.015,10.206,50.127,32.051,null,0.000000,f,1342198186
5572,1.139050,-41.615782,1.8602305050E+02,7.0413257000E+00,VFID5571,IC3267,HPESL100A_J122405.4+070230,green,186.022839,7.041562,0.000232,0.000230,336.887,22.680,13.209,46.627,21.966,15.731,0.716178,f,1342198186
5572,1.174106,-42.654645,1.8602305050E+02,7.0413257000E+00,VFID5571,IC3267,HPESL100A_J122405.4+070230,green,186.022828,7.041566,0.000247,0.000245,308.210,22.238,14.086,45.412,27.529,22.456,0.815707,f,1342199758
5574,0.272508,-153.608339,1.8326278200E+02,7.0389365000E+00,VFID5573,NGC4180,HPESL070A_J121303.0+070220,blue,183.262748,7.038869,0.000009,0.000009,4806.226,107.866,23.696,170.792,13.233,6.589,0.497906,f,1342224342
5583,0.547073,-162.634695,1.8591126300E+02,6.9540753000E+00,VFID5582,NGC4343,HPESL100A_J122338.6+065714,green,185.911217,6.953930,0.000029,0.000028,2780.181,80.567,48.895,144.550,24.112,11.795,0.489196,f,1342198186
5583,1.220566,170.271956,1.8591126300E+02,6.9540753000E+00,VFID5582,NGC4343,HPESL160A_J122338.7+065713,red,185.911321,6.953741,0.000044,0.000043,3531.994,25.397,22.120,173.560,32.579,13.375,0.410537,f,1342198186
5583,1.613485,-70.019675,1.8591126300E+02,6.9540753000E+00,VFID5582,NGC4343,HPESL100A_J122338.6+065715,green,185.910839,6.954228,0.000026,0.000026,2806.676,78.191,65.474,149.446,24.032,12.054,0.501578,f,1342199758
5583,2.122990,-84.426772,1.8591126300E+02,6.9540753000E+00,VFID5582,NGC4343,HPESL160A_J122338.5+065715,red,185.910672,6.954133,0.000037,0.000036,3576.426,24.424,24.152,181.406,32.187,13.590,0.422217,f,1342199758
5583,2.957782,121.572766,1.8591126300E+02,6.9540753000E+00,VFID5582,NGC4343,HPESL160A_J122338.8+065713,red,185.911968,6.953645,0.000019,0.000019,3586.866,32.349,24.658,248.529,30.799,12.067,0.391791,f,1342225526
5583,32.626282,-167.229578,1.8591126300E+02,6.9540753000E+00,VFID5582,NGC4343,HPESL070A_J122338.2+065643,blue,185.909245,6.945237,0.000286,0.000284,251.329,0.295,null,819.712,28.348,null,0.000000,f,1342225526
5610,3.815234,64.053917,1.8736989300E+02,6.7715216000E+00,VFID5609,IC3414,HPESL100A_J122929.0+064619,green,187.370853,6.771985,0.000304,0.000303,284.646,20.258,11.083,53.215,27.486,15.700,0.571216,f,1342198186
5626,1.703716,-169.236853,1.8571997250E+02,6.6799577000E+00,VFID5625,IC3229,HPESL100A_J122252.7+064046,green,185.719884,6.679493,0.000489,0.000485,114.230,11.824,5.419,37.368,40.468,15.811,0.390705,f,1342199758
5626,4.798332,134.560009,1.8571997250E+02,6.6799577000E+00,VFID5625,IC3229,HPESL160A_J122253.0+064044,red,185.720929,6.679022,0.000435,0.000432,148.034,5.961,4.064,38.524,33.717,14.385,0.426639,f,1342225524
5628,1.704770,57.136295,1.8566258250E+02,6.6773224000E+00,VFID5627,IC3225,HPESL100A_J122239.1+064039,green,185.662983,6.677579,0.000191,0.000190,334.521,17.001,8.885,67.337,43.875,15.218,0.346838,f,1342198186
5628,2.203078,8.117192,1.8566258250E+02,6.6773224000E+00,VFID5627,IC3225,HPESL160A_J122239.0+064041,red,185.662669,6.677928,0.000263,0.000261,564.623,14.913,12.417,55.070,43.155,18.534,0.429461,f,1342199758
5628,6.223479,38.817490,1.8566258250E+02,6.6773224000E+00,VFID5627,IC3225,HPESL100A_J122239.2+064043,green,185.663674,6.678669,0.000206,0.000204,361.061,23.156,15.048,50.407,37.845,13.062,0.345151,f,1342199758
5628,22.178292,51.105160,1.8566258250E+02,6.6773224000E+00,VFID5627,IC3225,HPESL160A_J122240.1+064052,red,185.667410,6.681191,0.000299,0.000297,487.849,10.706,12.067,65.197,44.703,null,0.000000,f,1342225524
5633,7.794071,-11.236064,1.8449981700E+02,6.6540945000E+00,VFID5632,IC3115,HPESL160A_J121759.8+063922,red,184.499392,6.656218,0.000301,0.000299,244.752,7.222,4.588,34.780,58.822,null,0.000000,f,1342233044
5633,22.892877,172.669040,1.8449981700E+02,6.6540945000E+00,VFID5632,IC3115,HPESL160A_J121800.1+063852,red,184.500634,6.647787,0.000465,0.000462,223.967,6.557,3.554,34.880,43.173,null,0.000000,f,1342233044
5638,2.085399,138.698305,1.8603097950E+02,6.6080218000E+00,VFID5637,IC3268,HPESL100A_J122407.5+063627,green,186.031364,6.607587,0.000125,0.000124,1050.905,62.890,28.738,48.903,26.363,null,0.000000,f,1342198186
5638,2.667878,146.055630,1.8603097950E+02,6.6080218000E+00,VFID5637,IC3268,HPESL100A_J122407.5+063627,green,186.031396,6.607407,0.000158,0.000157,999.444,65.946,28.995,45.504,24.980,null,0.000000,f,1342199758
5638,2.923592,83.116166,1.8603097950E+02,6.6080218000E+00,VFID5637,IC3268,HPESL070A_J122407.6+063629,blue,186.031791,6.608119,0.000054,0.000054,743.418,88.070,null,30.192,19.370,null,0.000000,f,1342225528
5638,3.184810,121.072453,1.8603097950E+02,6.6080218000E+00,VFID5637,IC3268,HPESL160A_J122407.6+063627,red,186.031742,6.607565,0.000162,0.000161,979.031,26.107,17.604,59.657,29.140,null,0.000000,f,1342199758
5638,4.845744,-168.476754,1.8603097950E+02,6.6080218000E+00,VFID5637,IC3268,HPESL160A_J122407.3+063624,red,186.030709,6.606703,0.000213,0.000212,989.342,22.741,17.445,66.831,32.794,null,0.000000,f,1342198186
5638,6.591202,121.862515,1.8603097950E+02,6.6080218000E+00,VFID5637,IC3268,HPESL160A_J122407.8+063625,red,186.032545,6.607055,0.000125,0.000124,1052.943,33.547,26.711,47.187,29.644,null,0.000000,f,1342225528
5638,11.876539,-159.181613,1.8603097950E+02,6.6080218000E+00,VFID5637,IC3268,HPESL070A_J122407.1+063618,blue,186.029799,6.604938,0.000053,0.000053,569.002,21.571,8.681,82.150,18.017,null,0.000000,f,1342225528
5638,15.020412,92.630229,1.8603097950E+02,6.6080218000E+00,VFID5637,IC3268,HPESL070A_J122408.4+063628,blue,186.035175,6.607830,0.000061,0.000060,570.919,21.593,null,81.548,12.962,null,0.000000,f,1342225528
5653,6.646816,-36.326187,1.8858062400E+02,6.4680482000E+00,VFID5652,NGC4532,HPESL160A_J123419.0+062810,red,188.579523,6.469536,0.000042,0.000041,5542.286,22.179,10.140,613.261,33.114,13.321,0.402286,f,1342258474
5653,10.313926,-29.332975,1.8858062400E+02,6.4680482000E+00,VFID5652,NGC4532,HPESL100A_J123419.0+062814,green,188.579211,6.470546,0.000010,0.000010,6385.020,24.377,9.704,743.922,20.188,8.416,0.416851,f,1342258474
5653,35.502481,136.489166,1.8858062400E+02,6.4680482000E+00,VFID5652,NGC4532,HPESL100A_J123420.9+062739,green,188.587457,6.460896,0.000030,0.000030,1783.725,6.312,3.379,666.267,14.045,11.242,0.800407,f,1342258474
5664,1.583769,-16.676688,1.8480157200E+02,6.3815991000E+00,VFID5663,PGC039634,HPESL100A_J121912.3+062255,green,184.801445,6.382021,0.000281,0.000279,87.387,13.001,6.468,34.612,26.108,11.072,0.424064,f,1342199758
5677,12.602605,137.223853,1.8685966800E+02,6.2629711000E+00,VFID5676,NGC4430,HPESL160A_J122726.8+061537,red,186.862060,6.260402,0.000526,0.000523,1149.529,8.756,3.680,149.774,62.887,null,0.000000,f,1342198186
5677,15.755125,134.811485,1.8685966800E+02,6.2629711000E+00,VFID5676,NGC4430,HPESL160A_J122727.0+061536,red,186.862791,6.259887,0.000421,0.000418,1259.726,11.792,4.022,165.722,43.840,null,0.000000,f,1342258496
5677,17.764631,-50.285381,1.8685966800E+02,6.2629711000E+00,VFID5676,NGC4430,HPESL100A_J122725.4+061558,green,186.855849,6.266124,0.000111,0.000110,723.840,9.031,null,177.966,13.910,6.861,0.493235,f,1342258496
5685,18.659834,-75.438848,1.6403781450E+02,6.1728326000E+00,VFID5684,PGC032861,HPESL070A_J105607.8+061027,blue,164.032768,6.174136,0.000284,0.000282,123.161,3.370,1.481,52.382,19.758,null,0.000000,f,1342247300
5696,0.570803,-39.159721,1.8484282350E+02,6.0988437000E+00,VFID5695,NGC4260,HPESL100A_J121922.2+060556,green,184.842723,6.098967,0.000219,0.000217,217.236,15.266,8.351,50.457,37.449,13.979,0.373279,f,1342199758
5696,1.644667,-95.870344,1.8484282350E+02,6.0988437000E+00,VFID5695,NGC4260,HPESL160A_J121922.1+060556,red,184.842366,6.098797,0.000406,0.000403,458.462,12.144,6.599,48.081,27.747,null,0.000000,f,1342199758
5696,31.842362,-130.740643,1.8484282350E+02,6.0988437000E+00,VFID5695,NGC4260,HPESL160A_J121920.6+060535,red,184.836084,6.093071,0.000439,0.000436,300.745,9.545,6.415,44.233,50.001,null,0.000000,f,1342199758
5714,1.325150,6.320098,1.8980177400E+02,6.0122708000E+00,VFID5713,NGC4591,HPESL100A_J123912.4+060045,green,189.801815,6.012637,0.000028,0.000028,1228.540,45.012,14.248,78.759,14.032,8.158,0.581405,f,1342258575
5714,1.662099,1.207663,1.8980177400E+02,6.0122708000E+00,VFID5713,NGC4591,HPESL160A_J123912.4+060046,red,189.801784,6.012732,0.000078,0.000078,1497.859,32.022,13.363,85.582,25.899,16.867,0.651237,f,1342258575
5744,2.209303,-144.412917,1.8678763500E+02,5.8806639000E+00,VFID5743,NGC4423,HPESL100A_J122708.9+055249,green,186.787276,5.880165,0.000084,0.000083,478.143,11.894,8.367,107.381,20.996,8.067,0.384223,f,1342258494
5744,3.125923,-179.891294,1.8678763500E+02,5.8806639000E+00,VFID5743,NGC4423,HPESL070A_J122709.0+055247,blue,186.787633,5.879796,0.000082,0.000081,339.840,17.271,9.824,64.103,16.052,7.160,0.446050,f,1342225546
5744,5.111746,-173.253309,1.8678763500E+02,5.8806639000E+00,VFID5743,NGC4423,HPESL160A_J122708.9+055245,red,186.787467,5.879254,0.000086,0.000085,659.562,15.346,13.989,66.573,25.736,null,0.000000,f,1342225546
5744,14.255120,-162.773021,1.8678763500E+02,5.8806639000E+00,VFID5743,NGC4423,HPESL160A_J122708.7+055237,red,186.786456,5.876882,0.000088,0.000088,719.349,16.476,13.951,64.333,47.912,12.719,0.265475,f,1342225546
5744,15.592278,-157.416652,1.8678763500E+02,5.8806639000E+00,VFID5743,NGC4423,HPESL100A_J122708.6+055236,green,186.785963,5.876665,0.000064,0.000063,405.298,11.974,8.385,94.662,14.594,7.484,0.512780,f,1342258494
5744,35.494196,-165.797479,1.8678763500E+02,5.8806639000E+00,VFID5743,NGC4423,HPESL070A_J122708.4+055216,blue,186.785203,5.871106,0.000123,0.000122,145.667,9.555,7.371,52.876,11.561,6.500,0.562253,f,1342225546
5748,38.765199,-32.479722,1.8463217250E+02,5.8498198000E+00,VFID5747,PGC039539,HPESL100A_J121830.3+055132,green,184.626360,5.858904,0.000362,0.000359,66.501,6.541,3.461,35.163,24.080,null,0.000000,f,1342199758
5760,2.187629,177.281385,1.8366057150E+02,5.8055651000E+00,VFID5759,NGC4197,HPESL070A_J121438.5+054818,blue,183.660600,5.804958,0.000020,0.000020,1181.812,7.551,9.090,339.226,13.861,6.221,0.448813,f,1342233046
