|                ra|                  dec|    VFID|                     objname|
|            double|               double|    char|                        char|
|                  |                     |        |                            |
|              null|                 null|    null|                        null|
 237.85522799999998            62.3100354 VFID0393                      NGC6015 
 197.22706050000002            62.3063451 VFID0394                     UGC08237 
         182.445501            62.2685136 VFID0395                     UGC07153 
         191.050245            62.2474566 VFID0396                    PGC042889 
         172.759089            62.2450314 VFID0397      SDSSJ113102.13+621443.0 
        200.3801805            62.2434576 VFID0398                   PGC2633244 
 174.78921599999998            62.2311982 VFID0399      SDSSJ113909.42+621352.4 
        117.1385985            62.2074033 VFID0400                     UGC04024 
        191.0500305            62.1720669 VFID0401      SDSSJ124412.03+621020.0 
 180.55084349999998              62.13726 VFID0402                      NGC4041 
        153.0499635            62.0971141 VFID0403                    PGC029717 
          197.26725            62.0837483 VFID0404      SDSSJ130904.13+620501.6 
 168.59437350000002             62.072099 VFID0405                    PGC034243 
        177.3611445            62.0556704 VFID0406      SDSSJ114926.59+620320.6 
 191.09662649999999            62.0520161 VFID0407      SDSSJ124423.23+620305.5 
         141.026337             62.029885 VFID0408                     UGC04990 
 202.74871050000002            62.0246639 VFID0409                     UGC08514 
 205.84798650000002            62.0099686 VFID0410                   PGC2628740 
        203.6731335            61.9933602 VFID0411                     UGC08571 
 177.99220649999998             61.931653 VFID0412                    PGC037179 
        259.1987715            61.9201085 VFID0413                     UGC10796 
        152.9346735            61.8961918 VFID0414      SDSSJ101144.35+615346.4 
 180.36171900000002            61.8957613 VFID0415                      NGC4036 
 144.54278399999998            61.8698982 VFID0416                    PGC027454 
         209.678676             61.862623 VFID0417                    PGC049735 
         259.180314            61.8505737 VFID0418                    PGC214603 
 173.18350800000002            61.8268881 VFID0419                     UGC06528 
        260.8991895            61.8237307 VFID0420                   PGC3137734 
        222.2788515            61.7908999 VFID0421      SDSSJ144906.92+614727.0 
         243.761709            61.7819444 VFID0422                    PGC057611 
        259.4708505            61.7807683 VFID0423                      NGC6359 
         178.911426            61.7776845 VFID0424                   PGC2624407 
        210.7518465             61.751794 VFID0425                     UGC08982 
         111.116208            61.6939167 VFID0426                     UGC03826 
        164.7949815            61.6852132 VFID0427                   PGC2622648 
         208.347228            61.6717257 VFID0428                     UGC08822 
        186.2790255            61.6575366 VFID0429                    PGC040483 
        205.4188785            61.6481359 VFID0430      SDSSJ134140.53+613853.1 
 171.97947000000002             61.626409 VFID0431                   PGC2621522 
         107.274792               61.5955 VFID0432                     UGC03685 
        153.0100935            61.5902921 VFID0433      SDSSJ101202.42+613525.0 
        223.1755995            61.5674528 VFID0434                   PGC2620345 
        211.3526445            61.5670733 VFID0435                   PGC2620337 
         236.439528             61.555822 VFID0436                     UGC10031 
        164.8575795            61.5515727 VFID0437                    PGC033071 
 164.78747850000002            61.5306337 VFID0438                      NGC3471 
 166.82500050000002            61.5241667 VFID0439                   PGC3085824 
 184.96841700000002            61.5197222 VFID0440                   PGC2619398 
          195.12384            61.5053378 VFID0441                   PGC2619201 
         120.462849            61.4131356 VFID0442                     UGC04159 
 210.53635500000001            61.4123998 VFID0443                   PGC2617484 
 120.36375000000001             61.405399 VFID0444                     UGC04153 
 167.30155050000002            61.3963489 VFID0445                     UGC06192 
 120.63770399999999            61.3879135 VFID0446                     UGC04169 
 269.91080850000003            61.3594069 VFID0447                      NGC6542 
         257.543478            61.3504145 VFID0448                     UGC10745 
 120.95726700000002            61.3468217 VFID0449                     UGC04182 
        167.7351645            61.3467955 VFID0450                      NGC3543 
 165.16676999999999            61.3209282 VFID0451                     UGC06080 
        164.7880695            61.2837282 VFID0452      SDSSJ105909.14+611701.3 
        209.8874235            61.2649284 VFID0453                     UGC08921 
         206.295417            61.2594866 VFID0454                   PGC2614780 
        206.0713725            61.2349791 VFID0455                   PGC2614355 
         178.242993            61.2160907 VFID0456                     UGC06858 
 228.77031449999998            61.2029564 VFID0457                    PGC054421 
          177.30195            61.1946491 VFID0458      SDSSJ114912.46+611140.4 
         104.299995             61.191667 VFID0459                   PGC3085814 
 261.82658699999996            61.1776995 VFID0460                     UGC10872 
        186.2725275             61.153113 VFID0461                   PGC2816013 
 227.71261950000002            61.1478405 VFID0462                    PGC054153 
        207.2358975            61.1324829 VFID0463                   PGC2612497 
         255.867045              61.10879 VFID0464                   PGC2612096 
           238.5324               61.1017 VFID0465                     UGC10090 
         186.224142            61.0636997 VFID0466                    PGC040447 
         207.140268            61.0258878 VFID0467      SDSSJ134833.66+610133.2 
 207.38294399999998            61.0160871 VFID0468                   PGC2610572 
        175.4438415            60.9945906 VFID0469      SDSSJ114146.27+605938.2 
        210.8343615            60.9901968 VFID0470                     UGC08988 
 206.69241300000002            60.9867156 VFID0471                   PGC2802348 
         206.751702            60.9730644 VFID0472                      NGC5308 
        256.8030195            60.9206687 VFID0473                   PGC2609009 
         176.102055            60.8840823 VFID0474                   PGC2608407 
        220.5688485            60.8730624 VFID0475                   PGC2608229 
         178.454184            60.8693401 VFID0476                   PGC2608163 
        102.5361405             60.845746 VFID0477                      NGC2273 
 209.65790550000003            60.7968636 VFID0478                     UGC08909 
 205.56680699999998            60.7769092 VFID0479                     UGC08684 
        153.7363005            60.7657619 VFID0480                   PGC2606552 
